"","personal_star","review","url","title","category","total_star","location","label"
"290","3","주말 토요일 기쥰.. 역시 사람 개많아요 노트북 할 자리은 많은데 다 차있고 전체 콘센트 있는건 아니네요 그리고 의자 딱딱햐서 응댱이 아픔ㅋㅋㅋ 다른 저리눈 안구런데 노트북 자리 위주로 딱떡햐여 ㅠ","https://place.map.kakao.com/1797970569","카페공명","카페","3.8","서울 마포구
","0"
"291","4","빵도맛있고 분위기넘 좋아요 조용해서 공부하기좋음 패션후르츠존맛","https://place.map.kakao.com/1797970569","카페공명","카페","3.8","서울 마포구
","1"
"292","3","아메리카노가 맛없기는 또 처음.......... 좌석도 생각보다 불편해요....","https://place.map.kakao.com/1797970569","카페공명","카페","3.8","서울 마포구
","0"
"293","5","비스킷슈는 꼭............ Jo지세요...... 과장 아님.. 굶은 것도 아님.. 맛보장 99%","https://place.map.kakao.com/1797970569","카페공명","카페","3.8","서울 마포구
","1"
"294","3","커피 한잔을 15분 기다려서 받았어요. 너무 오래걸려서 직원분깨 여쭤보니 미안하다는말 하나 없이 파워당당하게 주문이 많아서 그렇다...하시는거 보고 기분이 그닥 좋진 않더라구요. 미리 언지를 주시던지...  기다린거에 비해 커피 디저트 맛은 나쁘지 않았어요. 카페 자체는 넓직해서 공부하기 좋습니다","https://place.map.kakao.com/1797970569","카페공명","카페","3.8","서울 마포구
","0"
"295","2","분위기는 좋은데 진짜 음식이 맛있진 않음.. 도대체 왜 이가격에 파는지 모르겠다ㅠ 수프는 맛있었고 브런치랑 토스트 이런건 노맛이었음","https://place.map.kakao.com/1710643353","브런치가","카페","2.8","서울 마포구
","0"
"296","3","#브런치가 #분위기좋은브런치카페 #동교동브런치   2층짜리 단독주택을  개조한 이곳의 장점은 한적한 분위기. 마치 교외의 한적한 곳에서 브런치를 즐기는 느낌이 들 수 있음. 브런치를 표방하는 가게답게 다양한 브런치와 오믈렛, 파스타 등의 메뉴를 구비해놓았으나 큰 차별점은 없음. 무난한게 브런치를 즐기기 좋은 곳! (동교동 204-29)","https://place.map.kakao.com/1710643353","브런치가","카페","2.8","서울 마포구
","0"
"297","2","장소도 좋고 이쁜 가게지만 정작 음식이 많이 아쉬운 집 뭔가 한국화가 많이 된듯한 브런치...","https://place.map.kakao.com/1710643353","브런치가","카페","2.8","서울 마포구
","0"
"298","5","가끔 방문하기 좋네요 ㅎㅎ","https://place.map.kakao.com/1710643353","브런치가","카페","2.8","서울 마포구
","1"
"299","1","가격대비 음식 퀄리티가 매우 낮네요  스테이크 샐러드 2만원에 고기 6점에 동일한 야채에 소스만 엄청 부워서 짜고 별로입니다  별점 한개도 아까워요 ","https://place.map.kakao.com/1710643353","브런치가","카페","2.8","서울 마포구
","0"
"300","2","불친절함","https://place.map.kakao.com/23734945","지로우라멘","일본식라면","4","서울 마포구
","0"
"301","4","눈물나는 맛은 아니구 가끔 친구들이 가자하면 가는 집 몇년 새 라멘에 대한 기준이 높아진건지 그닥 만족스러운 맛과 경험은 아닌듯 하다. 그치만 또 가긴 가겠지~","https://place.map.kakao.com/23734945","지로우라멘","일본식라면","4","서울 마포구
","1"
"302","5","일본 돈코츠 라멘 99프로 재현 양 적당 공기밥 서비스","https://place.map.kakao.com/23734945","지로우라멘","일본식라면","4","서울 마포구
","1"
"303","5","전혀 안 느끼해요. 너무 맛있게 먹었습니다. 재방문할 예정이에요.","https://place.map.kakao.com/23734945","지로우라멘","일본식라면","4","서울 마포구
","1"
"304","2","좁은 매장안에 은은하게 음식물쓰레기냄새가 났음 그래서그런지 추웠던날인데 문도 열어놔서ㅠㅋㅋㅋㅋㅋㅋ 덜덜떨면서 먹었어요 좀 짰지만 맛은 괜찮았는데 냄새맡고 비위상함","https://place.map.kakao.com/23734945","지로우라멘","일본식라면","4","서울 마포구
","0"
"305","5","온가족 맛집 4층 불고기 1인분에 300그람 12000원, 공기밥은 추가지만 가성비 좋고 맛있음 조금 달기도 함 서빙도 너무 친절하고 반찬도 푸짐하게 더 잘 줌","https://place.map.kakao.com/15937430","신촌형제갈비","갈비","2.5","서울 서대문구
","1"
"306","1","언제부터 우리나라에 팁문화가 생긴거죠? 갈비 금액에 구워주는 서비스가 포함된거 아닌가요? 불편하네..","https://place.map.kakao.com/15937430","신촌형제갈비","갈비","2.5","서울 서대문구
","0"
"307","1","별 한개도 아까운 곳. 저녁 7시 4층 단체석 예약했는데 당일 매장에 도착하니 아줌마 하는말 ""여기 영업시간 8시까지인거 아시죠?"" 2층 갈비파는곳은 10시까지고 4층 불고기는 8시까지라는데 홈피에는 고지되어 있지도 않고 그럼 예약할때 미리 알려주지 그랬냐고 하니 ""불고기는 금방먹는건데 뭐 어때요"" 이소리 함. 10명이 넘게 모이는거라 늦은 사람은 7시 반...","https://place.map.kakao.com/15937430","신촌형제갈비","갈비","2.5","서울 서대문구
","0"
"308","1","사장님이 관리를 안하나봐요 별점이 이렇게 거지 같은데 개선할 생각이 없네요 4층 직원을 다 짜르고 새로 뽑으세요 가위가 더러운 것도 짜증나는데 바꿔달라고 했더니 놓던 숟가락 던지다시피하고 가져간 가위 들으라는건지 소리 엄청 크게 나게 던져버리네요 기분 더럽네요","https://place.map.kakao.com/15937430","신촌형제갈비","갈비","2.5","서울 서대문구
","0"
"309","1","비싼 돈 주고 기분 망치고 싶으면 가면 됩니다","https://place.map.kakao.com/15937430","신촌형제갈비","갈비","2.5","서울 서대문구
","0"
"310","3","","https://place.map.kakao.com/26615188","부엉이돈가스 신촌점","돈까스,우동","3.9","서울 서대문구
","0"
"311","3","맛: ⭐️⭐️⭐️⭐️ 가성비: ⭐️⭐️⭐️ 서비스(음식 나오는 속도): ⭐️  맛있어요. 근데 가격이 아주 조금 비싼 느낌입니다. 그리구 음식이 나오는 속도가 너무 느려서 강제로 천천히 먹으니 건강해지는 기분이 듭니다.","https://place.map.kakao.com/26615188","부엉이돈가스 신촌점","돈까스,우동","3.9","서울 서대문구
","0"
"312","1","나오는데 30분","https://place.map.kakao.com/26615188","부엉이돈가스 신촌점","돈까스,우동","3.9","서울 서대문구
","0"
"313","5","맛있어요","https://place.map.kakao.com/26615188","부엉이돈가스 신촌점","돈까스,우동","3.9","서울 서대문구
","1"
"314","5","양이 좀 적은 감이 있지만 맛있어요","https://place.map.kakao.com/26615188","부엉이돈가스 신촌점","돈까스,우동","3.9","서울 서대문구
","1"
"315","5","맛있었어요. 다음에도 소중한 사람들과 함께 재방문 하고싶어요! 번창하세요.","https://place.map.kakao.com/26976526","라구식당","이탈리안","4","서울 서대문구
","1"
"316","5","최근 먹은 파스타 중 제일 만족 라자냐 좋아하는데 내 기준 좀 간간했고 파스타가 정말 맛있었음. 그래도 담에 또가면? 하나씩 주문해서 나눠먹을거임  요즘 파스타집들 보면 가격 진짜 어이없게 올려받던데 여기는 맛도 좋지만 가격도 합리적이고 양도 많아요 ","https://place.map.kakao.com/26976526","라구식당","이탈리안","4","서울 서대문구
","1"
"317","5","","https://place.map.kakao.com/26976526","라구식당","이탈리안","4","서울 서대문구
","1"
"318","5","메뉴가 몇개 없어서 더 맛집 바이브가 느껴집니다 친구가 라자냐가ㅜ맛있다해서 갔는데 저는 파스타가 더 맛있었어요 마늘빵위에 소스랑 면이랑 같이 올려서 먹으면 존맛 식당 내부 분위기도 좋고 만족이에여","https://place.map.kakao.com/26976526","라구식당","이탈리안","4","서울 서대문구
","1"
"319","3","솔직히 그렇게 맛있는지는 모르겠어요","https://place.map.kakao.com/26976526","라구식당","이탈리안","4","서울 서대문구
","0"
"320","5","이번에 리모델링하고 처음 가봤는데 인테리어 너무 이쁘네요 ෆ⃛ 자주가는곳인데 항상 맛있어요!  레몬머랭존맛탱","https://place.map.kakao.com/1011256721","더파이홀","커피전문점","3.9","서울 서대문구
","1"
"321","3","so so","https://place.map.kakao.com/1011256721","더파이홀","커피전문점","3.9","서울 서대문구
","0"
"322","4","너무 맛있고 다 좋은데 내부가 울려서 그런지  너어무 시끄러워요 ... ㅜㅜ","https://place.map.kakao.com/1011256721","더파이홀","커피전문점","3.9","서울 서대문구
","1"
"323","5","한결같이 맛있음. 사람이 많아서 매장이 시끌시끌 정신 없는게 조금 아쉽지만 파이는 항상 맛있음.","https://place.map.kakao.com/1011256721","더파이홀","커피전문점","3.9","서울 서대문구
","1"
"324","5","추억의 공간. 얼그레이 파이 먹고 싶은데 홍대까지 언제가아ㅏ아아아ㅏㅏ","https://place.map.kakao.com/1011256721","더파이홀","커피전문점","3.9","서울 서대문구
","1"
"325","5","여기 감튀는 꼭 먹으세요...❤️ ","https://place.map.kakao.com/27243051","또보겠지떡볶이집 신촌히어로점","떡볶이","4.1","서울 서대문구
","1"
"326","4","","https://place.map.kakao.com/27243051","또보겠지떡볶이집 신촌히어로점","떡볶이","4.1","서울 서대문구
","1"
"327","3","맵지만 종종 갑니다 즉석떡볶이먹으러","https://place.map.kakao.com/27243051","또보겠지떡볶이집 신촌히어로점","떡볶이","4.1","서울 서대문구
","0"
"328","4","","https://place.map.kakao.com/27243051","또보겠지떡볶이집 신촌히어로점","떡볶이","4.1","서울 서대문구
","1"
"329","4","홍대에 있는 세 지점은 엄청 자주 갔었고 세월이 흘러 신촌점을 와봤다. 물가가 올라서 그런지, 신촌점은 원래 그런지 모르겠지만 여기는 감튀양이 확 줄었다. 감튀~ 돌려도~~","https://place.map.kakao.com/27243051","또보겠지떡볶이집 신촌히어로점","떡볶이","4.1","서울 서대문구
","1"
"330","3","대학가라 그런지 가격은 괜찮지만 맛은 그냥 평범함","https://place.map.kakao.com/7892863","복성각","중화요리","3.3","서울 서대문구
","0"
"331","5","짜장-일반적인 맛과 좀 달라서 호불호가 있을 것 같지만, 개인적으로 맛있었음.","https://place.map.kakao.com/7892863","복성각","중화요리","3.3","서울 서대문구
","1"
"332","1","간짜장달라했는데 없다니까 삼선짜장먹으면 비슷하다길래 시켜보니 아니나 다를까 그냥 짜장면에 대충 나온거. 사람 장난치는거도아니고 ","https://place.map.kakao.com/7892863","복성각","중화요리","3.3","서울 서대문구
","0"
"333","3","","https://place.map.kakao.com/7892863","복성각","중화요리","3.3","서울 서대문구
","0"
"334","5","짜장면 곱 7000원  맛 있습니다  밥에 비벼 먹어도 맛있습니다  악플 달지 마세요 ㅡㅡ","https://place.map.kakao.com/7892863","복성각","중화요리","3.3","서울 서대문구
","1"
"335","5","","https://place.map.kakao.com/26522526","소신이쏘","갈비","3.8","서울 서대문구
","1"
"336","5","너무 맛있어서 감동받았어요 이런 갈비찜 첨먹어봤어요,, 당면도 야들야들 너무 맛있고,, 또먹고싶네요","https://place.map.kakao.com/26522526","소신이쏘","갈비","3.8","서울 서대문구
","1"
"337","3","크림 장맛으로먹음 다음엔더매운맛도전하기 크림아닌거먹어보기","https://place.map.kakao.com/26522526","소신이쏘","갈비","3.8","서울 서대문구
","0"
"338","2","양이 너무 적고 맛도 평범해요","https://place.map.kakao.com/26522526","소신이쏘","갈비","3.8","서울 서대문구
","0"
"339","1","여자알바 일하기싫음 때려쳐라","https://place.map.kakao.com/26522526","소신이쏘","갈비","3.8","서울 서대문구
","0"
"340","2","일단 모기가 ♩♪~ 많습니다. 밥먹으면서 5마리 잡았네요.  성인 남성이 먹기에 양은 적고 맛은 평범하네요. 가성비는 절대 아님.  저번에 덮밥은 맛있게 먹었는데 가정식 스테이크 모시기는 별로네요.","https://place.map.kakao.com/594421253","미도인 신촌","일식","3.8","서울 서대문구
","0"
"341","5","언제나 좋은 식사 진심으로 감사드립니다.","https://place.map.kakao.com/594421253","미도인 신촌","일식","3.8","서울 서대문구
","1"
"342","3","평범해요","https://place.map.kakao.com/594421253","미도인 신촌","일식","3.8","서울 서대문구
","0"
"343","3","맛있어요 고기 양은 조금 적은 듯...? 매장 인테리어도 강남점이 좀 더 예쁜 듯 하네요....","https://place.map.kakao.com/594421253","미도인 신촌","일식","3.8","서울 서대문구
","0"
"344","1","스테이크 미디움인데 양이적고 질이 별로였습니다. 저희만 그랬을수도 있지만 단호박스프가 한입먹자마자 신+쓴맛이여서 못먹었어요. 라멘만 괜찮았습니다. 어려운상황이라 안좋은 후기는 안남기려고 하는데 계산하시는 친절도다 맛, 양 모든게 만족하기는 힘든 곳이였습니다.","https://place.map.kakao.com/594421253","미도인 신촌","일식","3.8","서울 서대문구
","0"
"345","1","시간 얼마나 중요한지 알게 되었어요ㅠ  오늘 저녁 갔다왔습니다... 미쉐린 가이드받아서 궁금해서 그런지 대기 거의 1시간 정도 기다리고 깨부수면, 수란, 소자 유린기 시켰어요. 시그니처 메뉴라서  먹다가 너무 실망했어요. 맛은 평범하고 원재료만 그대로쓰고 서빙하는거에요. 결국은 맛은 평범하고 슴슴하고 같이 주는 치킨스톡 뿌려 비벼도 더 맛있지않아요. 저 치...","https://place.map.kakao.com/1705674698","정육면체","퓨전요리","3.7","서울 서대문구
","0"
"346","3","","https://place.map.kakao.com/1705674698","정육면체","퓨전요리","3.7","서울 서대문구
","0"
"347","1","홍탄이랑 깨부수면 먹었는데 홍탄은 면이랑 국물이랑 따로 노는 느낌?  깨부수면는 너무 느끼하네요, 다짐육으로 너무 싸게 맞춘 느낌ㅠ  그리고 알바생 교육 좀 필요할듯하네요 22/5/25 오후 6시 반 쯤 홀 알바생 한명이요","https://place.map.kakao.com/1705674698","정육면체","퓨전요리","3.7","서울 서대문구
","0"
"348","3","유린기 사진이 없는데 유린기가 젤 맛있음 가지만 따로 팔았음 좋겠다 구운가지가 존맛","https://place.map.kakao.com/1705674698","정육면체","퓨전요리","3.7","서울 서대문구
","0"
"349","5","진짜 여기는 인정","https://place.map.kakao.com/1705674698","정육면체","퓨전요리","3.7","서울 서대문구
","1"
"350","1","예전 곱창대란때 볶음밥 다 팔려서 없다고 해서 그럼 이번만 공기밥주문해서 우리가 볶아먹음 안되냐니까 그것도 안된다 한 이후로 안감. 곱창에 볶음밥을 못먹다니 말이됩니까~","https://place.map.kakao.com/15847929","신촌황소곱창 신촌본점","곱창,막창","2.2","서울 서대문구
","0"
"351","2","양은 적고 곱창은 질기고 콩나물국은 맛있어요!  분위기는 정겨운 분위기에요!! ","https://place.map.kakao.com/15847929","신촌황소곱창 신촌본점","곱창,막창","2.2","서울 서대문구
","0"
"352","5","","https://place.map.kakao.com/15847929","신촌황소곱창 신촌본점","곱창,막창","2.2","서울 서대문구
","1"
"353","5","맛있어요!! 콩나물국이 칼칼하고 최고에여~ 근데 더러븜","https://place.map.kakao.com/15847929","신촌황소곱창 신촌본점","곱창,막창","2.2","서울 서대문구
","1"
"354","3","곱창 그램수가 안나오니 가격이 비싼지 싼지는 알수가 없네요","https://place.map.kakao.com/15847929","신촌황소곱창 신촌본점","곱창,막창","2.2","서울 서대문구
","0"
"355","5","맛: 크로플이 생각보다 질겨서(?) 아쉬웠지만 밀크티도 맛있고 좋았어요 서비스: 친절하심 인테리어: 입구부터 분위기가 어나더레벨입니다. 그릇들도 이쁘고, 자리도 편하구요. 짧게 말고 오래 얘기하러 오기에는 최적의 카페 기타: 참 예쁜 장소.. 언젠가 또 올일이 있지 않을까 싶습니다.","https://place.map.kakao.com/8122805","클로리스 신촌점","카페","4.1","서울 서대문구
","1"
"356","5","","https://place.map.kakao.com/8122805","클로리스 신촌점","카페","4.1","서울 서대문구
","1"
"357","5","","https://place.map.kakao.com/8122805","클로리스 신촌점","카페","4.1","서울 서대문구
","1"
"358","5","좋은시간 보냈어요…. 정말 맛있습니다. ","https://place.map.kakao.com/8122805","클로리스 신촌점","카페","4.1","서울 서대문구
","1"
"359","3","비싸고 불친절하심 맛은 ㄱㅊ","https://place.map.kakao.com/8122805","클로리스 신촌점","카페","4.1","서울 서대문구
","0"
"360","5","음료 가격대가 세지만 여기만한 곳이 없다.  뷰도 좋고 인테리어도 좋다.  그리고 계단 밑에 비밀창고 있음! 짱신기 ","https://place.map.kakao.com/18826661","독수리다방","다방","4.2","서울 서대문구
","1"
"361","3","","https://place.map.kakao.com/18826661","독수리다방","다방","4.2","서울 서대문구
","0"
"362","1","정신나간 메뉴가격 정신나간 커피 맛..","https://place.map.kakao.com/18826661","독수리다방","다방","4.2","서울 서대문구
","0"
"363","2","커피가ㅜ진짜 맛이 없어요 7500짜리 ㅇ초코 음료도 이게 뭔가싶은 맛","https://place.map.kakao.com/18826661","독수리다방","다방","4.2","서울 서대문구
","0"
"364","5","약간 비싸고 불편한 자리가 대부분이지만 카공하기 좋아요","https://place.map.kakao.com/18826661","독수리다방","다방","4.2","서울 서대문구
","1"
"365","4","마제소바 맛이 좀 유동적인가.. 어느날은 무척 맛있는데 또 다른 날은 뻑뻑해서 다 먹지도 못함 ㅠ","https://place.map.kakao.com/1025832828","카라멘야","일본식라면","4.1","서울 서대문구
","1"
"366","5","맛: 아직 본라멘만 먹어봤는데, 면 식감도 취향이고 국물도 취향이네요. 꽤 진하고 간이 센 편입니다. 차슈도 타 라멘집들보다 부드럽구요.. 근방 라멘집들을 많이 다녀본건 아니지만 그중 제일 맛있습니다. 서비스: 친절하심. 근데 서버분이 사복입고계셔서 처음엔 손님인줄 ㅋㅋ 보통 밥은 셀프리필이던데 말씀드리면 직접 퍼서 갖다주시더라구요 인테리어: 네이버 소개글...","https://place.map.kakao.com/1025832828","카라멘야","일본식라면","4.1","서울 서대문구
","1"
"367","4","","https://place.map.kakao.com/1025832828","카라멘야","일본식라면","4.1","서울 서대문구
","1"
"368","4","마제소바 맛있어여","https://place.map.kakao.com/1025832828","카라멘야","일본식라면","4.1","서울 서대문구
","1"
"369","5","이치란이 생각난다면,","https://place.map.kakao.com/1025832828","카라멘야","일본식라면","4.1","서울 서대문구
","1"
"370","1","왜 후기가 높은지 이해불가.. 가격은 가격대로 예전보다 엄청 올랐고 기본제공으로 시켰는데 파인애플 커피 안줘서 본인조차도 잊고 식당에서 그냥 나옴,,고기를 한꺼번에 가져다 줘서 거의 식은 상태로 먹었어요ㅠ다신 안갈래요..","https://place.map.kakao.com/27560694","이빠네마그릴","멕시칸,브라질","4","서울 서대문구
","0"
"371","5","퍼펙토","https://place.map.kakao.com/27560694","이빠네마그릴","멕시칸,브라질","4","서울 서대문구
","1"
"372","5","","https://place.map.kakao.com/27560694","이빠네마그릴","멕시칸,브라질","4","서울 서대문구
","1"
"373","1","알바가 불친절함..","https://place.map.kakao.com/27560694","이빠네마그릴","멕시칸,브라질","4","서울 서대문구
","0"
"374","1","맛은 있으나, 알바의 불친절 및 접객에 있어 문제가 있다. 재방문 불가. 일부러 저렴한 소시지만 계속 주려고 해서 고기 달라 하니깐 한동안 오지도 않는다. 무한리필로 돈을 받고 리필 안하려고 애쓰는 곳. 알바 동원해서 점수 높여서 한국 사람 등쳐먹는 외국인 가게.","https://place.map.kakao.com/27560694","이빠네마그릴","멕시칸,브라질","4","서울 서대문구
","0"
"375","3","맛은 좋았습니다.  그러나 대화금지라는 가게 지침을 미리 밖에 고지했으면 좋겠습니다.  그러면 대화가 필요한 사람은 안들어갈테니까요. ","https://place.map.kakao.com/1985785355","미분당 신촌2호점","베트남음식","3.9","서울 서대문구
","0"
"376","4","쌀국수의 파라곤","https://place.map.kakao.com/1985785355","미분당 신촌2호점","베트남음식","3.9","서울 서대문구
","1"
"377","3","혼밥하기 좋아요","https://place.map.kakao.com/1985785355","미분당 신촌2호점","베트남음식","3.9","서울 서대문구
","0"
"378","1","","https://place.map.kakao.com/1985785355","미분당 신촌2호점","베트남음식","3.9","서울 서대문구
","0"
"379","4","무난한 맛. 기다릴 맛은 절대 아니구요. 국물이 진하거나 특색 있지는 않아요. 직원분들이 먼저 이것저것 사리나 고수 등 필요한걸 물어주시고 친절합니다. ","https://place.map.kakao.com/1985785355","미분당 신촌2호점","베트남음식","3.9","서울 서대문구
","1"
"380","3","맛은 괜찮은데 웨이팅 관리가 전혀 안되요.","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","0"
"381","5","정말 맛나요. 올때마다 만족하고 갑니다!","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","1"
"382","5","4.5가 없어서 주관적 편애에 따라 별 5개 찍음ㅎㅎ 작년에 처음 와보고 재방문을 3번 이상 했어요. 처음 맛본 뒤로 늘 유즈시오라멘을 먹습니다.  지인은 여기서도 매운소유아 매운시오를 먹네요. 국내에서 라멘 맛있다는 곳을 가도 그저그런데에 비해 유즈라멘은 일관성 있게 라면이 맛있는 곳입니다 망설이지 말고 드셔보세요  ::: 시오 라멘은, 소금으로 간을해서...","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","1"
"383","3","맛있긴 맛있습니다 그러니깐 사람이 많은 것 같긴 하나 맛을 빼면 모든 면에서 다 그닥인 업장입니다. 제가 3점을 준 이유도 맛 5점에 다른 모든 부분이 1점이라 평균 내서 3점 드리네요. 맛도 유자향 싫어하면 또 별로라 할 순 있겠으나 간판부터 유자라멘이라는데 들어가기까지 한 것이니 그것은 논외로 하고 진짜  맛은 좋네요 그런데 테이블 회전, 가격, 음식점...","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","0"
"384","3","독특한맛  유자. 루꼴라가 느끼함을 잡아줌","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","0"
"385","5","** 첫번 째 방문! 가격은 조금 비싸지만 공간도 넓고 조용하니 좋다 나만 알고싶닿ㅎ   ** 두번 째 방문!  아인슈페너는 별로다ㅜㅜ 보통 크림이 엄청 차야하는데 따뜻해서 놀랐다 주말이라 그런지 사람들도 엄청 많았다  2층,1층,지하 ","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","1"
"386","4","","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","1"
"387","3","직원들은 불친절한데 커피는 맛있음 ","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","0"
"388","3","가격이 좀 있으나 분위기 다양함 커피 나쁘지 않고..","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","0"
"389","5","음료와 디저트 평범하게 맛있고 카페가 너무 예뻐요. 좌석 여기저기 오밀조밀하게 있어서 원하는 자리 찾아다니는 재미가 있네용 직원분들 친절하시고 분위기가 좋았어요.","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","1"
"390","3","양은 좀 적고 파스타는 맛있는데 피자는 무슨 흙내남. 루꼴라에서 나는건지 로즈마리향이 강한건지 암튼 애들은 맛이 이상하다고 거의 못 안 먹음. 연인들 데이트장소는 괜찮겠지만 아이들 데리고 가족식사는 좌석도 불편하고 그닥임","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","0"
"391","5","뇨끼 피자 파스타 등 음식 전부 다 맛있었어요ㅎㅎ","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","1"
"392","5","정석의 이탈리안 그라나 빠다노 아낌없이 갈아 넣어주심 ","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","1"
"393","5","","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","1"
"394","2","가성비 별로요... 비싼데 양이 너무 없음.. 피자 넘 짜요","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","0"
"395","5","존 맛 캥..!!!! 지굼 7시30분인데 꼬지 수량 마감될 수 있데요 꼬지를 꼭 드셔야하니 그 점에 미리 오셔서 웨이팅하세요:)","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","1"
"396","1","맛있고 좋아요 다만 아줌마가 소주한병 더찍고 왜 더찍었냐고 하니깐 4000원 빼주시네요?소주값은 5000원인데 또다시 따져물으니 천원 현금으로 주시네요 이거 사기아닌가요.?","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","0"
"397","4","","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","1"
"398","5","서울역 근처에서 일할 때 자주 가던 집. 강남쪽으로 회사를 옮긴 후에도 한번씩 생각났는데 최근 서울역 쪽에 볼일보러 왔다가 재방문. 추억의 그 맛 그대로라 반가웠음.","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","1"
"399","4","","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","1"
"400","3","못 굽는다는 얘기를 많이 보고가서... 진짜 바쁜지 계속 왔다갔다 하네요~ 걍 제가 구워 먹었어요. 맛은 좋아요ㅋㅋㅋ","https://place.map.kakao.com/26939037","두툼","육류,고기","3.9","서울 중구
","0"
"401","3","예전부터 자주 다니던 집인데 이번에 갔을 때 너무 별로였어요. 고기도 잘 못 굽고, 응대도 별로였네요. 한동안 안올듯여~","https://place.map.kakao.com/26939037","두툼","육류,고기","3.9","서울 중구
","0"
"402","2","집에서 멀지만 첫번째 너무 맛있어서 두번째 방문,, 바빠서 어쩔수 없기도 하겠지만 직원이 여기저기 돌아다니면서 고기 구워주는데 그래서 고기가 너무 못구워져요 처음이랑 차이가 너무 나요. 심지어 퍽퍽한 수준,,, 굽는 직원의 실력문제인지 인력난인지 모르겠지만  이건 쫌,,,,","https://place.map.kakao.com/26939037","두툼","육류,고기","3.9","서울 중구
","0"
"403","2","직원이 고기를 못구워요 ","https://place.map.kakao.com/26939037","두툼","육류,고기","3.9","서울 중구
","0"
"404","5","삼겹항정 존맛임니다,, 고추장찌개도 맛있음 ! 웨이팅은 늘 있는 편.","https://place.map.kakao.com/26939037","두툼","육류,고기","3.9","서울 중구
","1"
"405","5","음식도 맛있고 분위기도 좋았어요 :)","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","1"
"406","1","안내도 없이 한참 앉아있던 자리에서 나오라고 함... 배고파....","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","0"
"407","1","맛을기댜하진마세요. 싼이유가있어요ㅜ","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","0"
"408","5","전 이 집 떡볶이가 진짜 안 잊힙니다 매콤 달달 칼칼.. 완전 제 취향 작년에 갔는데도 일년 내내 계속 생각나요  곱창 파스타도 맛있어용","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","1"
"409","4","양이 많지는 않아요. 그래도 맛있는 편.","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","1"
"410","3","가끔씩 깔끔하게 먹고 싶을 때","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","0"
"411","1","대창덮밥에 친구는 대창이 2개들었고 저는 정말로 한개도안들었길래 왜대창이없냐고물었더니 녹은거랍니다... 대창기름먹자고 12000원냈늡니다...","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","0"
"412","2","안타까워 글 남깁니다. 몇일전 와이프와 오랜만에 데이트 할겸 들렸습니다. 손님도 제법 있더군요.  갈비찜 시키고 소주한잔 하면서 기다린 끝에 음식이 나와 갈비를 가위로 잘랐습니다.  근데 속이 하나도 안익고 꽝꽝 얼어서 벌것게 나왔더군요.바뻐서 그런거 이해해서 다시 데워 달라고 했습니다.여직원분이 죄송하다며 새로 주신다길래 그냥 익혀서만 달라고 했습니다. ...","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","0"
"413","1","19년 개업부터 자주 먹는데 불고기비빔밥에서 실리카겔 나왔어요 (김 같은 거 습기제거제로 쓰는 하얀 알갱이)  밥 먹다가 돌멩이 씹은 줄 알았는데 실리카네요..  아마 후리카케?에서 섞인 거 같은데 재료 관리 부탁드려요... 초심 잃지 마세요  ","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","0"
